,Date,Ticker,Predicted_Pct_Change,Buy
8,2025-12-16 00:00:00+00:00,AAPL,0.00013385272,0
926,2025-12-16 00:00:00+00:00,GD,0.00013340701,0
2297,2025-12-16 00:00:00+00:00,WY,0.00013339588,0
1389,2025-12-16 00:00:00+00:00,MCD,0.00013338916,0
2076,2025-12-16 00:00:00+00:00,TRGP,0.00013326337,0
1856,2025-12-16 00:00:00+00:00,ROK,0.0001331705,0
634,2025-12-16 00:00:00+00:00,DHI,0.00013290046,0
103,2025-12-16 00:00:00+00:00,ALGN,0.00013280514,0
1774,2025-12-16 00:00:00+00:00,POOL,0.00013278698,0
213,2025-12-16 00:00:00+00:00,AVY,0.00013256747,0
1606,2025-12-16 00:00:00+00:00,NVDA,0.00013254538,0
1889,2025-12-16 00:00:00+00:00,SBAC,0.00013223194,0
1335,2025-12-16 00:00:00+00:00,LRCX,0.0001319959,0
1209,2025-12-16 00:00:00+00:00,JNJ,0.00013196543,0
1340,2025-12-16 00:00:00+00:00,LULU,0.0001319249,0
2152,2025-12-16 00:00:00+00:00,ULTA,0.000131813,0
2062,2025-12-16 00:00:00+00:00,TMO,0.00013172683,0
2240,2025-12-16 00:00:00+00:00,WAT,0.00013165822,0
36,2025-12-16 00:00:00+00:00,ADBE,0.00013138518,0
649,2025-12-16 00:00:00+00:00,DLR,0.00013124564,0
826,2025-12-16 00:00:00+00:00,EXPE,0.00013119556,0
371,2025-12-16 00:00:00+00:00,CBRE,0.00013116919,0
31,2025-12-16 00:00:00+00:00,ACN,0.0001311166,0
448,2025-12-16 00:00:00+00:00,CMCSA,0.0001310886,0
113,2025-12-16 00:00:00+00:00,ALLE,0.00013093172,0
1135,2025-12-16 00:00:00+00:00,INTC,0.00012994776,0
1287,2025-12-16 00:00:00+00:00,LDOS,0.00012962686,0
793,2025-12-16 00:00:00+00:00,ESS,0.00012927059,0
841,2025-12-16 00:00:00+00:00,FANG,0.00012893762,0
771,2025-12-16 00:00:00+00:00,EQIX,0.00012885986,0
1045,2025-12-16 00:00:00+00:00,HII,0.0001288347,0
274,2025-12-16 00:00:00+00:00,BIIB,0.00012883414,0
1107,2025-12-16 00:00:00+00:00,IBM,0.00012826643,0
502,2025-12-16 00:00:00+00:00,COST,0.00012806742,0
1922,2025-12-16 00:00:00+00:00,SNA,0.00012797775,0
2250,2025-12-16 00:00:00+00:00,WDC,0.00012787762,0
1680,2025-12-16 00:00:00+00:00,PAYC,0.00012780735,0
261,2025-12-16 00:00:00+00:00,BDX,0.00012772047,0
298,2025-12-16 00:00:00+00:00,BLK,0.0001276848,0
526,2025-12-16 00:00:00+00:00,CRL,0.00012701386,0
1476,2025-12-16 00:00:00+00:00,MPC,0.00012698541,0
1834,2025-12-16 00:00:00+00:00,REGN,0.00012684421,0
400,2025-12-16 00:00:00+00:00,CEG,0.00012673027,0
983,2025-12-16 00:00:00+00:00,GOOG,0.00012672329,0
497,2025-12-16 00:00:00+00:00,COR,0.00012657173,0
629,2025-12-16 00:00:00+00:00,DGX,0.0001264718,0
1797,2025-12-16 00:00:00+00:00,PSX,0.00012639601,0
433,2025-12-16 00:00:00+00:00,CINF,0.000126213,0
1277,2025-12-16 00:00:00+00:00,KVUE,0.00012600042,0
2171,2025-12-16 00:00:00+00:00,URI,0.0001258434,0
1247,2025-12-16 00:00:00+00:00,KLAC,0.00012486389,0
1728,2025-12-16 00:00:00+00:00,PH,0.00012354381,0
664,2025-12-16 00:00:00+00:00,DOV,0.00012330638,0
1421,2025-12-16 00:00:00+00:00,META,0.00012204524,0
1444,2025-12-16 00:00:00+00:00,MLM,0.00012179422,0
2227,2025-12-16 00:00:00+00:00,VTRS,0.000121516365,0
1746,2025-12-16 00:00:00+00:00,PLTR,0.00012084009,0
766,2025-12-16 00:00:00+00:00,EPAM,0.00011767026,0
69,2025-12-16 00:00:00+00:00,AES,0.000116452204,0
892,2025-12-16 00:00:00+00:00,FMC,0.00011297754,0
1466,2025-12-16 00:00:00+00:00,MOH,0.00011160768,0
1399,2025-12-16 00:00:00+00:00,MCK,0.00010652314,0
873,2025-12-16 00:00:00+00:00,FI,0.000105895735,0
2218,2025-12-16 00:00:00+00:00,VST,0.00010300226,0
